,Unnamed: 0,Facility Name,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Region Name,Province,location,Hospital Licensing Status,Service Capability,Bed Capacity,lat,lon,City/Municipality Name,code,codenan
914,914,NODADO GENERAL HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,CALOOCAN,With License,Level 1,40.0,14.763405,121.0441189,,137501000,0
916,916,TONDO MEDICAL CENTER,Government,Department Of Health,NATIONAL CAPITAL REGION (NCR),Manila,TONDO I/II,With License,Level 3,200.0,14.6348574,120.9630594,,133900000,0
917,917,F.Y. MANALO MEDICAL FOUNDATION INC.- NEW ERA GENERAL HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 1,100.0,14.6641226,121.0667406,,137404000,0
918,918,OSPITAL NG TONDO,Government,Local Government Unit,NATIONAL CAPITAL REGION (NCR),Manila,TONDO I/II,With License,Level 1,50.0,14.625964000000002,120.978381,,133900000,0
920,920,SAN LORENZO RUIZ WOMEN'S HOSPITAL,Government,Department Of Health,NATIONAL CAPITAL REGION (NCR),Manila,MALABON,With License,Level 1,10.0,14.6711066,120.9514631,,137502000,0
921,921,"J.P. SIOSON GENERAL HOSPITAL AND COLLEGES, INC",Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 1,40.0,14.6597663,121.02518159999998,,137404000,0
922,922,NATIONAL CENTER FOR MENTAL HEALTH,Government,Department Of Health,NATIONAL CAPITAL REGION (NCR),Manila,MANDALUYONG,With License,Level 3,4200.0,14.5810127,121.0429164,,137401000,0
923,923,ALABANG MEDICAL CLINIC - MUNTINLUPA BRANCH,Private,,NATIONAL CAPITAL REGION (NCR),Manila,MUNTINLUPA,With License,Level 1,25.0,14.3910711,121.0442814,,137603000,0
925,925,GARCIA GENERAL HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,MARIKINA,With License,Level 1,24.0,14.6488776,121.11340359999998,,137402000,0
926,926,NOVALICHES DISTRICT HOSPITAL,Government,Local Government Unit,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 1,30.0,14.700472,121.034431,,137404000,0
927,927,NOVALICHES GENERAL HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 2,100.0,14.7095039,121.0390092,,137404000,0
928,928,QUIRINO MEMORIAL MEDICAL CENTER,Government,Department Of Health,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 3,460.0,14.6222558,121.0728482,,137404000,0
934,934,HOLYLIFE HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,PASIG,With License,Level 1,7.0,14.5920282,121.0954436,,137403000,0
935,935,ST. LUKE'S MEDICAL CENTER-GLOBAL CITY,Private,,NATIONAL CAPITAL REGION (NCR),Manila,TAGUIG,With License,Level 2,528.0,14.554935999999998,121.04821909999998,,137607000,0
940,940,OUR LADY OF LOURDES HOSPITAL INC.,Private,,NATIONAL CAPITAL REGION (NCR),Manila,MANILA,With License,Level 3,230.0,14.5949547,121.0225571,,133900000,0
943,943,"ST. ANTHONY MEDICAL CENTER OF MARIKINA, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,MARIKINA,With License,Level 2,34.0,14.6244715,121.1028413,,137402000,0
946,946,JUSTICE JOSE ABAD SANTOS GENERAL HOSPITAL,Government,Local Government Unit,NATIONAL CAPITAL REGION (NCR),Manila,BINONDO,With License,Level 1,150.0,14.5975621,120.9719335,,133900000,0
947,947,STA. ANA HOSPITAL,Government,Local Government Unit,NATIONAL CAPITAL REGION (NCR),Manila,SANTA ANA,With License,Level 2,300.0,14.5836328,121.0164213,,133900000,0
948,948,COMMONWEALTH HOSPITAL AND MEDICAL CENTER,Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 2,148.0,14.731324800000005,121.0606761,,137404000,0
949,949,ST. CHRISTIANA MATERNITY HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,PASIG,With License,Level 1,10.0,14.6039035,121.102859,,137403000,0
950,950,E. ZARATE HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,LAS PIÑAS,With License,Level 1,10.0,14.4467042,120.994167,,137601000,0
951,951,ST. CAMILLUS MEDICAL CENTER,Private,,NATIONAL CAPITAL REGION (NCR),Manila,PASIG,With License,Level 2,40.0,14.612125400000002,121.091848,,137403000,0
955,955,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - PATEROS, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,PATEROS,With License,Level 2,58.0,14.544078699999998,121.0652003,,137606000,0
956,956,"VILLON-TANSINSIN HOSPITAL, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,MARIKINA,With License,Level 1,20.0,14.6373258,121.0994369,,137402000,0
957,957,PASIG CITY CHILDREN'S HOSPITAL CHILD'S HOPE,Government,Local Government Unit,NATIONAL CAPITAL REGION (NCR),Manila,PASIG,With License,Level 2,64.0,14.561779199999998,121.0743292,,137403000,0
961,961,PACIFIC GLOBAL MEDICAL CENTER,Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 2,100.0,14.688493,121.029989,,137404000,0
965,965,METRO NORTH MEDICAL CENTER AND HOSPITAL INC.,Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 2,80.0,14.668842,121.033579,,137404000,0
966,966,"UNIHEALTH PARAÑAQUE HOSPITAL AND MEDICAL CENTER, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,PARAÑAQUE,With License,Level 2,100.0,14.464536,121.019618,,137604000,0
967,967,"PROVIDENCE HOSPITAL, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 2,75.0,14.6410104,121.0317367,,137404000,0
968,968,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER VALENZUELA, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,VALENZUELA,With License,Level 2,102.0,14.715363,120.95764040000002,,137504000,0
969,969,"VALENZUELA CITICARE MEDICAL CENTER TIMOG HILAGA PROVIDENCE GROUP, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,VALENZUELA,With License,Level 2,40.0,14.6956543,120.9631945,,137504000,0
970,970,THE PREMIER MEDICAL CENTER,Private,,NATIONAL CAPITAL REGION (NCR),Manila,PARAÑAQUE,With License,Level 2,50.0,14.4883843,120.9927341,,137604000,0
971,971,"TRICITY MEDICAL CENTER, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,PASIG,With License,Level 2,100.0,14.575928400000002,121.0851341,,137403000,0
972,972,RLCT MOTHER AND CHILD HOSPITAL,Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 1,20.0,14.679309900000002,121.020658,,137404000,0
973,973,NAVOTAS CITY HOSPITAL,Government,Local Government Unit,NATIONAL CAPITAL REGION (NCR),Manila,NAVOTAS,With License,Level 1,50.0,14.6602329,120.9460534,,137503000,0
974,974,"MEDICAL CENTER OF TAGUIG CITY, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,TAGUIG,With License,Level 2,50.0,14.554935999999998,121.04821909999998,,137607000,0
975,975,"RECUENCO GENERAL HOSPITAL, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,TAGUIG,With License,Level 1,12.0,14.5133646,121.059499,,137607000,0
977,977,OSPITAL NG MALABON,Government,,NATIONAL CAPITAL REGION (NCR),Manila,MALABON,With License,Level 1,34.0,14.6551378,120.9626025,,137502000,0
978,978,"PASIG DOCTORS MEDICAL CENTER, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,PASIG,With License,Level 2,80.0,14.6006858,121.09209409999998,,137403000,0
979,979,"MARIKINA DOCTORS HOSPITAL AND MEDICAL CENTER, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,PASIG,With License,Level 2,54.0,14.6210508,121.0826439,,137403000,0
980,980,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - QUEZON CITY, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 2,100.0,14.6603861,121.0172572,,137404000,0
981,981,"DILIMAN DOCTORS HOSPITAL, INC.",Private,,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 2,80.0,14.6684416,121.0760803,,137404000,0
982,982,ROSARIO MACLANG BAUTISTA GENERAL HOSPITAL,Government,Local Government Unit,NATIONAL CAPITAL REGION (NCR),Manila,QUEZON,With License,Level 1,107.0,14.6860196,121.0893914,,137404000,0
983,983,POPE JOHN PAUL II HOSPITAL AND MEDICAL CENTER INC.,Private,,NATIONAL CAPITAL REGION (NCR),Manila,LAS PIÑAS,With License,Level 2,100.0,14.443419,120.995942,,137601000,0
984,984,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Catanduanes,SAN ANDRES,With License,Level 1,25.0,13.5977133,124.1088532,,52008000,0
985,985,PANDAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Catanduanes,PANDAN,With License,Level 1,25.0,14.0465968,124.1712034,,52006000,0
986,986,DONSOL DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Sorsogon,DONSOL,With License,Level 1,25.0,12.9123881,123.5995674,,56207000,0
987,987,VIGA DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Catanduanes,VIGA,With License,Level 1,25.0,13.8716555,124.3138996,,52010000,0
988,988,CAMARINES NORTE PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Camarines Norte,DAET,With License,Level 2,150.0,14.1213072,122.9569715,,51603000,0
989,989,MASBATE PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Masbate,MASBATE,With License,Level 2,100.0,12.372276800000002,123.62371670000002,,54111000,0
990,990,BICOL REGIONAL TRAINING AND TEACHING HOSPITAL,Government,Department Of Health,REGION V (BICOL REGION),Albay,LEGAZPI,With License,Level 3,250.0,13.1470067,123.7247044,,50506000,0
991,991,BICOL REGION GENERAL HOSPITAL AND GERIATRIC MEDICAL CENTER,Government,Department Of Health,REGION V (BICOL REGION),Camarines Sur,CABUSAO,With License,Level 1,450.0,13.763031699999996,123.0276489,,51707000,0
992,992,BICOL MEDICAL CENTER,Government,Department Of Health,REGION V (BICOL REGION),Camarines Sur,NAGA,With License,Level 3,450.0,13.6228858,123.1986953,,51724000,0
994,994,LUMBIS-RANCES GENERAL HOSPITAL,Private,,REGION V (BICOL REGION),Albay,OAS,With License,Level 1,20.0,13.2611894,123.4972842,,50512000,0
995,995,IMMACULATE HEART OF MARY HOSPITAL,Private,,REGION V (BICOL REGION),Catanduanes,VIRAC,With License,Level 2,,13.584277800000002,124.2367727,,52011000,0
996,996,LUDOVICE GENERAL HOSPITAL,Private,,REGION V (BICOL REGION),Albay,DARAGA,With License,Level 1,24.0,13.148566199999998,123.7118861,,50503000,0
997,997,ALBAY DOCTORS HOSPITAL,Private,,REGION V (BICOL REGION),Albay,LEGAZPI,With License,Level 2,55.0,13.149805,123.753249,,50506000,0
998,998,DR. AMANDO D. COPE MEMORIAL HOSPITAL,Private,,REGION V (BICOL REGION),Albay,TABACO,With License,Level 1,65.0,13.3609938,123.7295186,,50517000,0
999,999,OUR LADY OF MEDIATRIX HOSPITAL,Private,,REGION V (BICOL REGION),Camarines Sur,IRIGA,With License,Level 1,50.0,13.4199913,123.405249,,51716000,0
1000,1000,STA. MARIA JOSEFA FOUNDATION HOSPITAL,Private,,REGION V (BICOL REGION),Camarines Sur,IRIGA,With License,Level 1,100.0,13.413456,123.4064102,,51716000,0
1001,1001,LEON D. HERNANDEZ MEMORIAL HOSPITAL,Private,,REGION V (BICOL REGION),Camarines Norte,DAET,With License,Level 2,,14.1146951,122.9568037,,51603000,0
1002,1002,TANCHULING GENERAL HOSPITAL,Private,,REGION V (BICOL REGION),Albay,LEGAZPI,With License,Level 2,50.0,13.1437097,123.75195259999998,,50506000,0
1003,1003,AGO GENERAL HOSPITAL,Private,,REGION V (BICOL REGION),Albay,LEGAZPI,With License,Level 1,40.0,13.139655,123.730945,,50506000,0
1004,1004,LABO DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Camarines Norte,LABO,With License,Level 1,25.0,14.1779795,122.6316905,,51606000,0
1005,1005,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,Private,,REGION V (BICOL REGION),Masbate,MASBATE,With License,Level 1,20.0,12.3681385,123.6236532,,54111000,0
1006,1006,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC.",Private,,REGION V (BICOL REGION),Camarines Sur,NAGA,With License,Level 3,150.0,13.628202900000002,123.1882223,,51724000,0
1007,1007,DR. LORENZO P. ZIGA MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Albay,TABACO,With License,Level 1,50.0,13.3578823,123.7216729,,50517000,0
1008,1008,CABREDO GENERAL HOSPITAL,Private,,REGION V (BICOL REGION),Albay,TABACO,With License,Level 1,25.0,13.356145199999998,123.7291289,,50517000,0
1009,1009,TABACO COLLEGE HOSPITAL,Private,,REGION V (BICOL REGION),Albay,TABACO,With License,Level 1,15.0,13.356547,123.7262722,,50517000,0
1010,1010,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE,Private,,REGION V (BICOL REGION),Sorsogon,SORSOGON,With License,Level 2,100.0,12.978404199999998,123.9869517,,56216000,0
1012,1012,DR. NILO O. ROA MEMORIAL FOUNDATION HOSPITAL,Private,,REGION V (BICOL REGION),Camarines Sur,NAGA,With License,Level 1,15.0,13.6260907,123.1871233,,51724000,0
1013,1013,CATAINGAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Masbate,CATAINGAN,With License,Level 1,25.0,12.0079226,123.9898374,,54105000,0
1014,1014,RAPU-RAPU DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Albay,RAPU-RAPU,With License,Level 1,25.0,13.1885383,124.1316834,,50515000,0
1015,1015,ESTEVEZ MEMORIAL HOSPITAL INC.,Private,,REGION V (BICOL REGION),Albay,LEGAZPI,With License,Level 2,,13.1380867,123.7406944,,50506000,0
1016,1016,LIBMANAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Camarines Sur,LIBMANAN,With License,Level 1,25.0,13.701342000000002,123.0543352,,51718000,0
1017,1017,OUR LADY OF LOURDES HOSPITAL,Private,,REGION V (BICOL REGION),Camarines Norte,DAET,With License,Level 2,50.0,14.120982199999998,122.9470459,,51603000,0
1018,1018,SANTISSIMA TRINIDAD HOSPITAL OF DAET,Private,,REGION V (BICOL REGION),Camarines Norte,DAET,With License,Level 2,25.0,14.1064145,122.949379,,51603000,0
1019,1019,NAGA CITY HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Camarines Sur,NAGA,With License,Level 1,16.0,13.6292483,123.1899316,,51724000,0
1020,1020,VICENTE L. PERALTA MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Sorsogon,CASTILLA,With License,Level 1,25.0,12.9802583,123.7955501,,56206000,0
1021,1021,"UNIVERSITY OF SANTO TOMAS LEGAZPI, INC.",Private,,REGION V (BICOL REGION),Albay,LEGAZPI,With License,Level 2,,13.1634506,123.7505777,,50506000,0
1022,1022,"DR. FERNANDO B. DURAN, SR,. MEMORIAL HOSPITAL",Government,Local Government Unit,REGION V (BICOL REGION),Sorsogon,SORSOGON,With License,Level 2,100.0,12.9830897,123.988136,,56216000,0
1023,1023,SALVADOR R. ENCINAS DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Sorsogon,GUBAT,With License,Level 1,25.0,12.9188561,124.12089640000002,,56208000,0
1024,1024,"ST. JOHN HOSPITAL, INC.",Private,,REGION V (BICOL REGION),Camarines Sur,NAGA,With License,Level 2,60.0,13.6227112,123.1904573,,51724000,0
1025,1025,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF CAMARINES SUR,Private,,REGION V (BICOL REGION),Camarines Sur,NABUA,With License,Level 1,36.0,13.4170876,123.3942628,,51723000,0
1026,1026,JOSEFINA BELMONTE DURAN MEMORIAL HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Albay,LIGAO,With License,Level 1,25.0,13.239343,123.556444,,50508000,0
1027,1027,JAIME B. BERCES MEMORIAL HOSPITAL,Private,,REGION V (BICOL REGION),Albay,TABACO,With License,Level 1,35.0,13.3603571,123.7257167,,50517000,0
1028,1028,LOURDES HOSPITAL,Private,,REGION V (BICOL REGION),Camarines Sur,IRIGA,With License,Level 1,25.0,13.4221619,123.4139883,,51716000,0
1029,1029,"STS. PETER AND PAUL HOSPITAL OF SORSOGON, INC.",Private,,REGION V (BICOL REGION),Sorsogon,SORSOGON,With License,Level 1,20.0,12.978729800000002,124.015598,,56216000,0
1030,1030,IROSIN DISTRICT HOSPITAL,Government,Local Government Unit,REGION V (BICOL REGION),Sorsogon,IROSIN,With License,Level 1,25.0,12.6997889,124.0265545,,56209000,0
1031,1031,EASTERN BICOL MEDICAL CENTER,Government,Local Government Unit,REGION V (BICOL REGION),Catanduanes,VIRAC,With License,Level 2,100.0,13.580995,124.2201,,52011000,0
1032,1032,SAINT JOHN HOSPITAL - GOA,Private,,REGION V (BICOL REGION),Camarines Sur,GOA,With License,Level 1,20.0,13.698366,123.4895299,,51715000,0
1033,1033,BICOL ACCESS HEALTH CENTRUM,Private,,REGION V (BICOL REGION),Camarines Sur,NAGA,With License,Level 2,,13.61893,123.1920439,,51724000,0
1034,1034,NICC DOCTORS HOSPITAL,Private,,REGION V (BICOL REGION),Camarines Sur,NAGA,With License,Level 2,99.0,13.6160858,123.1926965,,51724000,0
1036,1036,LEGAZPI CITY HOSPITAL,Government,,REGION V (BICOL REGION),Albay,LEGAZPI,With License,Level 1,25.0,13.145377900000002,123.744704,,50506000,0
1037,1037,DAET DOCTORS HOSPITAL INCORPORATED,Private,,REGION V (BICOL REGION),Camarines Norte,DAET,With License,Level 1,72.0,14.115231,122.96376409999998,,51603000,0
1039,1039,"METRO HEALTH SPECIALISTS HOSPITAL, INC.",Private,,REGION V (BICOL REGION),Sorsogon,SORSOGON,With License,Level 2,100.0,12.9816835,124.0240591,,56216000,0
1040,1040,"CATANDUANES DOCTORS HOSPITAL, INC.",Private,,REGION V (BICOL REGION),Catanduanes,VIRAC,With License,Level 2,60.0,13.5900749,124.1933298,,52011000,0
1041,1041,DARAGA DOCTORS HOSPITAL,Private,,REGION V (BICOL REGION),Albay,DARAGA,With License,Level 2,,13.1539376,123.7109185,,50503000,0
1042,1042,VILLANUEVA-TANCHULING MATERNITY AND GENERAL HOSPITAL INCORPORATED,Private,,REGION V (BICOL REGION),Camarines Sur,IRIGA,With License,Level 1,15.0,13.4186332,123.4015075,,51716000,0
1043,1043,"ADVENTIST MEDICAL CENTER - BACOLOD, INC.",Private,,REGION VI (WESTERN VISAYAS),Negros Occidental,BACOLOD,With License,Level 3,150.0,10.6476772,122.9493861,,64501000,0
1044,1044,BAILAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Capiz,PONTEVEDRA,With License,Level 1,50.0,11.4531187,122.8273132,,61912000,0
1045,1045,BAGO CITY HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Negros Occidental,BAGO,With License,Level 1,50.0,10.5354077,122.8469938,,64502000,0
1046,1046,DON JOSE S. MONFORT MEDICAL CENTER EXTENSION HOSPITAL,Government,Department Of Health,REGION VI (WESTERN VISAYAS),Iloilo,BAROTAC NUEVO,With License,Level 1,50.0,10.896819099999998,122.6959133,,63007000,0
1047,1047,DON SALVADOR BENEDICTO MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Negros Occidental,LA CARLOTA,With License,Level 1,25.0,10.4227914,122.9137471,,64516000,0
1048,1048,DON VALERIO PALMARES SR. MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Iloilo,PASSI,With License,Level 1,25.0,11.1122334,122.644597,,63035000,0
1049,1049,DR. PABLO O. TORRE MEMORIAL HOSPITAL,Private,,REGION VI (WESTERN VISAYAS),Negros Occidental,BACOLOD,With License,Level 3,300.0,10.6824744,122.9581279,,64501000,0
1050,1050,DR. RAFAEL S. TUMBOKON MEMORIAL HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Aklan,KALIBO,With License,Level 2,300.0,11.7051918,122.3657082,,60407000,0
1051,1051,DR. RICARDO S. PROVIDO SR. MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Iloilo,CALINOG,With License,Level 1,25.0,11.157982,122.503173,,63013000,0
1052,1052,DR. RICARDO Y. LADRIDO MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Iloilo,LAMBUNAO,With License,Level 1,50.0,11.062368,122.4843199,,63025000,0
1053,1053,TERESITA L. JALANDONI PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Negros Occidental,SILAY,With License,Level 1,100.0,10.8073138,122.9782834,,64526000,0
1054,1054,VICENTE GUSTILO DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Negros Occidental,ESCALANTE,With License,Level 1,50.0,10.8532109,123.4850514,,64509000,0
1055,1055,RAMON D. DUREMDES DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Iloilo,DUMANGAS,With License,Level 1,50.0,10.828257,122.7123673,,63018000,0
1057,1057,GOV. VALERIANO GATUSLAO MEMORIAL DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Negros Occidental,HIMAMAYLAN,With License,Level 1,,10.1169492,122.8713236,,64510000,0
1058,1058,DR. CATALINO GALLEGO NAVA PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Guimaras,JORDAN,With License,Level 1,25.0,10.597579,122.589376,,67902000,0
1059,1059,ILOILO PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Iloilo,POTOTAN,With License,Level 1,100.0,10.9270378,122.6296884,,63037000,0
1060,1060,LORENZO D. ZAYCO DISTRICT HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Negros Occidental,KABANKALAN,With License,Level 1,25.0,10.0102067,122.820883,,64515000,0
1061,1061,REP. PEDRO G. TRONO MEMORIAL HOSPITAL,Government,Local Government Unit,REGION VI (WESTERN VISAYAS),Iloilo,GUIMBAL,With License,Level 1,50.0,10.6618317,122.3234179,,63020000,0
1062,1062,ST. ANTHONY COLLEGE HOSPITAL,Private,,REGION VI (WESTERN VISAYAS),Capiz,ROXAS,With License,Level 2,165.0,11.577705,122.75725,,61914000,0
1063,1063,"SAINT GABRIEL MEDICAL CENTER, INC.",Private,,REGION VI (WESTERN VISAYAS),Aklan,KALIBO,With License,Level 2,120.0,11.7089455,122.3646467,,60407000,0
1064,1064,"ST. PAUL'S HOSPITAL OF ILOILO, INC.",Private,,REGION VI (WESTERN VISAYAS),Iloilo,ILOILO,With License,Level 3,265.0,10.70185,122.5668779,,63022000,0
1065,1065,WESTERN VISAYAS SANITARIUM,Government,Department Of Health,REGION VI (WESTERN VISAYAS),Iloilo,SANTA BARBARA,With License,Level 1,300.0,10.8135387,122.52697240000002,,63043000,0
1066,1066,"CAPIZ EMMANUEL HOSPITAL, INC.",Private,,REGION VI (WESTERN VISAYAS),Capiz,ROXAS,With License,Level 2,,11.5759714,122.7518749,,61914000,0
1067,1067,"LOPEZ DISTRICT FARMERS HOSPITAL, INC.",Private,,REGION VI (WESTERN VISAYAS),Negros Occidental,SAGAY,With License,Level 1,55.0,10.8967476,123.4141281,,64523000,0
1068,1068,SEAMEN'S HOSPITAL,Private,,REGION VI (WESTERN VISAYAS),Iloilo,ILOILO,With License,Level 2,43.0,10.7146173,122.5345489,,63022000,0
1069,1069,SAN CARLOS DOCTORS' HOSPITAL,Private,,REGION VI (WESTERN VISAYAS),Negros Occidental,SAN CARLOS,With License,Level 1,50.0,10.4909494,123.42135559999998,,64524000,0
